"","Code.INSEE","Code.Postal","Commune","Code.Département","Code.Région"
"592","50118","50800","CHAMPREPUS","50",25
"593","01392","01580","SAMOGNAT","01",82
"594","31529","31420","SAMOUILLAN","31",73
"595","38306","38580","PINSOT","38",82
"596","07115","07120","LABEAUME","07",82
"597","16261","16260","LES PINS","16",54
"598","34172","34000/34070/34080/34090","MONTPELLIER","34",91
"599","73139","73630","JARSY","73",82
"600","37277","37460","VILLELOIN-COULANGE","37",24
"601","77459","77171","SOURDUN","77",11
"602","22064","22570","GOUAREC","22",53
"603","83038","83300","CHATEAUDOUBLE","83",93
"604","45199","45220","MELLEROY","45",24
"605","40174","40320","MAURIES","40",72
"606","95430","95560","MONTSOULT","95",11
"607","27350","27770","ILLIERS-L'EVEQUE","27",23
"608","80374","80150","GAPENNES","80",22
"609","38338","38210","LA RIVIERE","38",82
"610","90083","90140","RECOUVRANCE","90",43
"611","60090","60240","BOUCONVILLERS","60",22
"612","76637","76540","SAINT-PIERRE-EN-PORT","76",23
"613","80699","80430","SAINT-AUBIN-RIVIERE","80",22
"614","2A209","20167","PERI","2A",94
"615","48152","48240","SAINT-FREZAL-DE-VENTALON","48",91
"616","55004","55110","AINCREVILLE","55",41
"617","80214","80250","COULLEMELLE","80",22
"618","31361","31410","MONTAUT","31",73
"619","07219","07210","SAINT-BAUZILE","07",82
"620","25440","25520","OUHANS","25",43
"621","71376","71550","ROUSSILLON-EN-MORVAN","71",26
"622","56237","56300","SAINT-THURIAU","56",53
"623","14552","14400","RYES","14",25
"624","04241","04110","VILLEMUS","04",93
"625","76065","76870","BEAUSSAULT","76",23
"626","22246","22120","POMMERET","22",53
"627","72162","72610","LIGNIERES-LA-CARELLE","72",52
"628","21616","21190","TAILLY","21",26
"629","35022","35190","BECHEREL","35",53
"630","65064","65240","BAREILLES","65",73
"631","53184","53340","PREAUX","53",52
"632","62521","62140","LA LOGE","62",31
"633","25053","25430","BELVOIR","25",43
"634","65408","65410","SARRANCOLIN","65",73
"635","88196","88400","GERARDMER","88",41
"636","65392","65360","SAINT-MARTIN","65",73
"637","53061","53250","CHARCHIGNE","53",52
"638","53123","53380","JUVIGNE","53",52
"639","69068","69270","COUZON-AU-MONT-D'OR","69",82
"640","69269","69510","YZERON","69",82
"641","11114","11410","CUMIES","11",91
"642","26127","26170","EYGALIERS","26",82
"643","73232","73640","SAINTE-FOY-TARENTAISE","73",82
"644","37070","37150","CHENONCEAUX","37",24
"645","14200","14480","CREULLY","14",25
"646","38060","38590","BRION","38",82
"647","14110","14160","BRUCOURT","14",25
"648","26102","26740","CONDILLAC","26",82
"649","69198","69460","SAINT-ETIENNE-LA-VARENNE","69",82
"650","2B350","20290","VIGNALE","2B",94
"651","79349","79110","VILLEMAIN","79",54
"652","13023","13600","CEYRESTE","13",93
"653","57613","57930","SAINT-JEAN-DE-BASSEL","57",41
"654","2B263","20242","ROSPIGLIANI","2B",94
"655","02040","02580","AUTREPPES","02",22
"656","50261","50160","LAMBERVILLE","50",25
"657","28311","28310","LE PUISET","28",24
"658","69280","69330","JONS","69",82
"659","57301","57230","HASPELSCHIEDT","57",41
"660","41039","41500","LA CHAPELLE-SAINT-MARTIN-EN-PLAINE","41",24
"661","57156","57530","COURCELLES-SUR-NIED","57",41
"662","64388","64350","MOMY","64",72
"663","51047","51330","BELVAL-EN-ARGONNE","51",21
"664","03291","03220","TREZELLES","03",83
"665","38305","38730","LE PIN","38",82
"666","24356","24580","ROUFFIGNAC-SAINT-CERNIN-DE-REILHAC","24",72
"667","88282","88240","LE MAGNY","88",41
"668","77082","77720","CHAMPEAUX","77",11
"669","34288","34400","SAINT-SERIES","34",91
"670","48138","48100","SAINT-BONNET-DE-CHIRAC","48",91
"671","13052","13910","MAILLANE","13",93
"672","85148","85200","MONTREUIL","85",52
"673","14177","14130","COQUAINVILLIERS","14",25
"674","55485","55140","SEPVIGNY","55",41
"675","77047","77580","BOULEURS","77",11
"676","69112","69210","LENTILLY","69",82
"677","62785","62690","SAVY-BERLETTE","62",31
"678","55407","55200","PONT-SUR-MEUSE","55",41
"679","80313","80200","FLAUCOURT","80",22
"680","80272","80190","EPENANCOURT","80",22
"681","60329","60310","LABERLIERE","60",22
"682","33178","33430","GAJAC","33",72
"683","80652","80118","LE QUESNEL","80",22
"684","07094","07800","GILHAC-ET-BRUZAC","07",82
"685","76567","76270","SAINTE-BEUVE-EN-RIVIERE","76",23
"686","32357","32430","SAINTE-ANNE","32",73
"687","47298","47430","SENESTIS","47",72
"688","62160","62200","BOULOGNE-SUR-MER","62",31
"689","66165","66320","RODES","66",91
"690","76691","76440","LE THIL-RIBERPRE","76",23
"691","23186","23000","SAINT-CHRISTOPHE","23",74
"692","62565","62310","MENCAS","62",31
"693","21472","21260","ORVILLE","21",26
"694","06068","06620","GOURDON","06",93
"695","65350","65490","OURSBELILLE","65",73
"696","28194","28700","HOUVILLE-LA-BRANCHE","28",24
"697","10163","10200","FULIGNY","10",21
"698","23124","23210","MARSAC","23",74
"699","85254","85700","SAINT-MESMIN","85",52
"700","59386","59520","MARQUETTE-LEZ-LILLE","59",31
"701","25107","25640","CENDREY","25",43
"702","57132","57170","CHATEAU-SALINS","57",41
"703","68152","68720","ILLFURTH","68",42
"704","28401","28240","VAUPILLON","28",24
"705","31383","31380","MONTJOIRE","31",73
"706","67480","67190","STILL","67",42
"707","60432","60128","MORTEFONTAINE","60",22
"708","63349","63780","SAINT-GEORGES-DE-MONS","63",83
"709","07132","07110","LARGENTIERE","07",82
"710","04190","04300","SAINT-MARTIN-LES-EAUX","04",93
"711","63163","63740","GELLES","63",83
"712","11213","11330","MAISONS","11",91
"713","91175","91410","CORBREUSE","91",11
"714","03283","03230","THIEL-SUR-ACOLIN","03",83
"715","53229","53240","SAINT-JEAN-SUR-MAYENNE","53",52
"716","47146","47300","LEDAT","47",72
"717","52383","52200","PERRANCEY-LES-VIEUX-MOULINS","52",21
"718","16343","16130","SAINT-PREUIL","16",54
"719","08084","08190","BRIENNE-SUR-AISNE","08",21
"720","11319","11380","ROQUEFERE","11",91
"721","42225","42800","GENILAC","42",82
"722","43022","43100","BEAUMONT","43",83
"723","73224","73130","SAINT-AVRE","73",82
"724","66092","66720","LANSAC","66",91
"725","34185","34380","NOTRE-DAME-DE-LONDRES","34",91
"726","60103","60510","BRESLES","60",22
"727","57098","57260","BOURGALTROFF","57",41
"728","57296","57550","HARGARTEN-AUX-MINES","57",41
"729","44035","44240","LA CHAPELLE-SUR-ERDRE","44",52
"730","10366","10200","SAULCY","10",21
"731","47019","47480","BAJAMONT","47",72
"732","09122","09000","FOIX","09",73
"733","09022","09100","ARVIGNA","09",73
"734","2A186","20140","OLIVESE","2A",94
"735","60212","60530","ERCUIS","60",22
"736","57044","57810","AZOUDANGE","57",41
"737","88213","88490","LA GRANDE-FOSSE","88",41
"738","17036","17620","BEAUGEAY","17",54
"739","89365","89220","SAINT-PRIVE","89",26
"740","54411","54740","ORMES-ET-VILLE","54",41
"741","2B219","20229","PIEDICROCE","2B",94
"742","60233","60960","FEUQUIERES","60",22
"743","55328","55140","MAXEY-SUR-VAISE","55",41
"744","50207","50390","GOLLEVILLE","50",25
"745","83005","83630","ARTIGNOSC-SUR-VERDON","83",93
"746","63210","63350","MARINGUES","63",83
"747","59333","59219","LAROUILLIES","59",31
"748","65401","65360","SALLES-ADOUR","65",73
"749","29047","29860","LE DRENNEC","29",53
"750","02419","02170","LESCHELLE","02",22
"751","19024","19230","BEYSSAC","19",74
"752","04045","04280","CERESTE","04",93
"753","63318","63410","SAINT-ANGEL","63",83
"754","53077","53230","COSSE-LE-VIVIEN","53",52
"755","53253","53800","SAINT-SATURNIN-DU-LIMET","53",52
"756","84017","84410","BEDOIN","84",93
"757","02488","02110","MOLAIN","02",22
"758","76608","76480","SAINTE-MARGUERITE-SUR-DUCLAIR","76",23
"759","37013","37340","AVRILLE-LES-PONCEAUX","37",24
"760","54298","54570","LANEUVEVILLE-DERRIERE-FOUG","54",41
"761","44041","44118","LA CHEVROLIERE","44",52
"762","25231","25530","EYSSON","25",43
"763","22254","22140","PRAT","22",53
"764","27604","27210","SAINT-SULPICE-DE-GRIMBOUVILLE","27",23
"765","25062","25210","LE BIZOT","25",43
"766","54028","54580","AUBOUE","54",41
"767","42301","42560","SOLEYMIEUX","42",82
"768","50378","50210","NOTRE-DAME-DE-CENILLY","50",25
"769","43099","43250","FRUGERES-LES-MINES","43",83
"770","12080","12550","COUPIAC","12",73
"771","23261","23170","VIERSAT","23",74
"772","49068","49123","CHAMPTOCE-SUR-LOIRE","49",52
"773","23088","23320","GARTEMPE","23",74
"774","39128","39120","CHAUSSIN","39",43
"775","77253","77550","LISSY","77",11
"776","14173","14270","CONDE-SUR-IFS","14",25
"777","61345","61110","REMALARD","61",25
"778","31069","31700","BLAGNAC","31",73
"779","47267","47160","SAINT-PIERRE-DE-BUZET","47",72
"780","50596","50330","THEVILLE","50",25
"781","70230","70120","FEDRY","70",43
"782","29103","29800","LANDERNEAU","29",53
"783","38030","38140","BEAUCROISSANT","38",82
"784","06060","06950","FALICON","06",93
"785","59159","59279","CRAYWICK","59",31
"786","77224","77515","HAUTEFEUILLE","77",11
"787","74084","74210","CONS-SAINTE-COLOMBE","74",82
"788","24334","24150","PONTOURS","24",72
"789","59402","59143","MILLAM","59",31
"790","21345","21440","LERY","21",26
"791","60430","60127","MORIENVAL","60",22
"792","24009","24160","ANLHIAC","24",72
"793","08314","08300","NEUFLIZE","08",21
"794","66233","66490","VIVES","66",91
"795","09258","09120","SAINT-FELIX-DE-RIEUTORD","09",73
"796","40273","40390","SAINT-MARTIN-DE-SEIGNANX","40",72
"797","18178","18200","LA PERCHE","18",24
"798","72150","72380","JOUE-L'ABBE","72",52
"799","86018","86200","BASSES","86",54
"800","02227","02130","COURMONT","02",22
"801","42324","42340","VEAUCHETTE","42",82
"802","15120","15200","MAURIAC","15",83
"803","89477","89800","VILLY","89",26
"804","14289","14700","FRESNE-LA-MERE","14",25
"805","12176","12850","ONET-LE-CHATEAU","12",73
"806","15111","15210","MADIC","15",83
"807","76306","76730","GONNETOT","76",23
"808","65370","65200","POUZAC","65",73
"809","76635","76660","SAINT-PIERRE-DES-JONQUIERES","76",23
"810","49273","49230","SAINT-CRESPIN-SUR-MOINE","49",52
"811","50015","50660","ANNOVILLE","50",25
"812","27323","27330","LA HAYE-SAINT-SYLVESTRE","27",23
"813","45321","45260","THIMORY","45",24
"814","42094","42110","FEURS","42",82
"815","26226","26770","LE PEGUE","26",82
"816","08182","08290","LE FRETY","08",21
"817","25323","25820","LAISSEY","25",43
"818","06145","06830","TOURETTE-DU-CHATEAU","06",93
"819","43257","43320","VERGEZAC","43",83
"820","52505","52150","VAUDRECOURT","52",21
"821","80788","80270","VERGIES","80",22
"822","09163","09100","LESCOUSSE","09",73
"823","71349","71400","LA PETITE-VERRIERE","71",26
"824","41065","41100","COULOMMIERS-LA-TOUR","41",24
"825","01059","01260","BRENAZ","01",82
"826","57560","57340","RACRANGE","57",41
"827","26209","26510","MONTREAL-LES-SOURCES","26",82
"828","40112","40380","GIBRET","40",72
"829","14667","14330","SAON","14",25
"830","03194","03330","NAVES","03",83
"831","67346","67160","OBERLAUTERBACH","67",42
"832","21373","21410","MALAIN","21",26
"833","76355","76560","HERICOURT-EN-CAUX","76",23
"834","57551","57930","POSTROFF","57",41
"835","76346","76450","HAUTOT-L'AUVRAY","76",23
"836","74064","74300","CHATILLON-SUR-CLUSES","74",82
"837","79176","79340","MENIGOUTE","79",54
"838","66181","66800","SAINTE-LEOCADIE","66",91
"839","90009","90500","BEAUCOURT","90",43
"840","68297","68300","SAINT-LOUIS","68",42
"841","63251","63560","NEUF-EGLISE","63",83
"842","38051","38150","BOUGE-CHAMBALUD","38",82
"843","2B166","20290","MONTE","2B",94
"844","28417","28130","VILLIERS-LE-MORHIER","28",24
"845","46255","46210","SAINT-CIRGUES","46",73
"846","62849","62180","VERTON","62",31
"847","62143","62390","BOFFLES","62",31
"848","69242","69220","TAPONAS","69",82
"849","72049","72500","LA BRUERE-SUR-LOIR","72",52
"850","54210","54450","FREMENIL","54",41
"851","11281","11150","PEXIORA","11",91
"852","24202","24390","GRANGES-D'ANS","24",72
"853","28078","28330","CHAPELLE-GUILLAUME","28",24
"854","08063","08450","LA BESACE","08",21
"855","24390","24330","SAINT-CREPIN-D'AUBEROCHE","24",72
"856","49196","49770","LA MEIGNANNE","49",52
"857","32054","32350","BIRAN","32",73
"858","67469","67440","SINGRIST","67",42
"859","03149","03500","LOUCHY-MONTFAND","03",83
"860","78368","78124","MAREIL-SUR-MAULDRE","78",11
"861","11104","11140","COUNOZOULS","11",91
"862","62741","62760","SAINT-AMAND","62",31
"863","07048","07240","CHALENCON","07",82
"864","77031","77540","BERNAY-VILBERT","77",11
"865","14739","14114","VER-SUR-MER","14",25
"866","02025","02480","ARTEMPS","02",22
"867","62037","62223","ANZIN-SAINT-AUBIN","62",31
"868","19119","19500","LOSTANGES","19",74
"869","88361","88490","PROVENCHERES-SUR-FAVE","88",41
"870","55042","55100","BELLERAY","55",41
"871","33413","33750","SAINT-GERMAIN-DU-PUCH","33",72
"872","70338","70210","MELINCOURT","70",43
"873","79008","79350","AMAILLOUX","79",54
"874","50363","50860","MOYON","50",25
"875","42279","42170","SAINT-JUST-SAINT-RAMBERT","42",82
"876","49157","49150","LE GUEDENIAU","49",52
"877","85306","85240","XANTON-CHASSENON","85",52
"878","88298","88700","MENARMONT","88",41
"879","62576","62270","MONCHEAUX-LES-FREVENT","62",31
"880","03216","03420","RONNET","03",83
"881","2A228","20166","PIETROSELLA","2A",94
"882","67532","67370","WILLGOTTHEIM","67",42
"883","89108","89530","CHITRY","89",26
"884","65287","65370","LOURES-BAROUSSE","65",73
"885","29069","29820","GUILERS","29",53
"886","36213","36220","SAUZELLES","36",24
"887","19026","19120","BILHAC","19",74
"888","80092","80260","BERTANGLES","80",22
"889","86180","86340","NOUAILLE-MAUPERTUIS","86",54
"890","28316","28340","ROHAIRE","28",24
"891","44120","44640","LE PELLERIN","44",52
"892","72193","72320","MELLERAY","72",52
"893","18237","18500","SAINTE-THORETTE","18",24
"894","63373","63330","SAINT-MAIGNER","63",83
"895","32433","32420","SIMORRE","32",73
"896","38090","38650","CHATEAU-BERNARD","38",82
"897","73018","73800","ARBIN","73",82
"898","66078","66820","FILLOLS","66",91
"899","45009","45170","ASCHERES-LE-MARCHE","45",24
"900","86060","86170","CHARRAIS","86",54
"901","69258","69820","VAUXRENARD","69",82
"902","12138","12330","MARCILLAC-VALLON","12",73
"903","59389","59241","MASNIERES","59",31
"904","33144","33430","CUDOS","33",72
"905","34328","34230","VENDEMIAN","34",91
"906","27427","27250","NEAUFLES-AUVERGNY","27",23
"907","27102","27310","BOUQUETOT","27",23
"908","12223","12420","SAINTE-GENEVIEVE-SUR-ARGENCE","12",73
"909","71325","71160","LA MOTTE-SAINT-JEAN","71",26
"910","95462","95420","OMERVILLE","95",11
"911","49333","49140","SEICHES-SUR-LE-LOIR","49",52
"912","40156","40410","LIPOSTHEY","40",72
"913","38269","38350","LA MURE","38",82
"914","47069","47450","COLAYRAC-SAINT-CIRQ","47",72
"915","22096","22130","LANDEBIA","22",53
"916","73301","73100","TREVIGNIN","73",82
"917","19057","19500","COLLONGES-LA-ROUGE","19",74
"918","70340","70180","MEMBREY","70",43
"919","80694","80800","SAILLY-LE-SEC","80",22
"920","27341","27570","L'HOSMES","27",23
"921","2A127","20100","GIUNCHETO","2A",94
"922","64331","64350","LEMBEYE","64",72
"923","04074","04000","ENTRAGES","04",93
"924","74219","74600","QUINTAL","74",82
"925","38515","38460","TREPT","38",82
"926","29291","29970","TREGOUREZ","29",53
"927","39143","39130","CHEVROTAINE","39",43
"928","32009","32230","ARMOUS-ET-CAU","32",73
"929","60042","60140","BAILLEVAL","60",22
"930","55420","55220","RECOURT-LE-CREUX","55",41
"931","10078","10140","CHAMP-SUR-BARSE","10",21
"932","37009","37110","AUTRECHE","37",24
"933","08159","08210","EUILLY-ET-LOMBUT","08",21
"934","26269","26110","ROCHEBRUNE","26",82
"935","64150","64120","BUNUS","64",72
"936","14494","14160","PERIERS-EN-AUGE","14",25
"937","57153","57680","CORNY-SUR-MOSELLE","57",41
"938","02310","02110","FIEULAINE","02",22
"939","51048","51480","BELVAL-SOUS-CHATILLON","51",21
"940","42284","42640","SAINT-ROMAIN-LA-MOTTE","42",82
"941","08107","08360","CHATEAU-PORCIEN","08",21
"942","44116","44560","PAIMBOEUF","44",52
"943","63385","63230","SAINT-PIERRE-LE-CHASTEL","63",83
"944","69132","69610","MEYS","69",82
"945","34304","34700","SOUBES","34",91
"946","54054","54290","BAYON","54",41
"947","18244","18290","SAUGY","18",24
"948","76640","76320","SAINT-PIERRE-LES-ELBEUF","76",23
"949","22162","22500","PAIMPOL","22",53
"950","16322","16500","SAINT-GERMAIN-DE-CONFOLENS","16",54
"951","55325","55400","MAUCOURT-SUR-ORNE","55",41
"952","51403","51420","NOGENT-L'ABBESSE","51",21
"953","24378","24540","SAINT-AVIT-RIVIERE","24",72
"954","87122","87640","RAZES","87",74
"955","53001","53940","AHUILLE","53",52
"956","55269","55260","LAHAYMEIX","55",41
"957","24567","24800","VAUNAC","24",72
"958","14569","14480","SAINTE-CROIX-SUR-MER","14",25
"959","16125","16320","EDON","16",54
"960","67049","67113","BLAESHEIM","67",42
"961","70057","70150","BAY","70",43
"962","70473","70300","SAINT-SAUVEUR","70",43
"963","12126","12150","LAVERNHE","12",73
"964","45141","45420","FAVERELLES","45",24
"965","57119","57400","BUHL-LORRAINE","57",41
"966","01379","01500","SAINT-MAURICE-DE-REMENS","01",82
"967","15199","15110","SAINT-MARTIAL","15",83
"968","63046","63340","BOUDES","63",83
"969","88104","88300","CIRCOURT-SUR-MOUZON","88",41
"970","83099","83480","PUGET-SUR-ARGENS","83",93
"971","57354","57590","JUVILLE","57",41
"972","59132","59217","CARNIERES","59",31
"973","07167","07360","LES OLLIERES-SUR-EYRIEUX","07",82
"974","24206","24170","GRIVES","24",72
"975","02480","02270","MESBRECOURT-RICHECOURT","02",22
"976","26188","26170","MOLLANS-SUR-OUVEZE","26",82
"977","53095","53340","EPINEUX-LE-SEGUIN","53",52
"978","71321","71510","MOREY","71",26
"979","64520","64160","SERRES-MORLAAS","64",72
"980","87012","87300","BERNEUIL","87",74
"981","82182","82190","TOUFFAILLES","82",73
"982","67362","67600","ORSCHWILLER","67",42
"983","51146","51510","CHENIERS","51",21
"984","08437","08240","TAILLY","08",21
"985","70204","70180","DENEVRE","70",43
"986","02350","02350","GOUDELANCOURT-LES-PIERREPONT","02",22
"987","50364","50490","MUNEVILLE-LE-BINGARD","50",25
"988","29196","29830","PLOUGUIN","29",53
"989","06154","06750","VALDEROURE","06",93
"990","56137","56250","MONTERBLANC","56",53
"991","59145","59147","CHEMY","59",31
"992","01330","01260","RUFFIEU","01",82
"993","21539","21540","SAINT-ANTHOT","21",26
"994","58313","58420","VITRY-LACHE","58",26
"995","30340","30210","VALLIGUIERES","30",91
"996","54053","54370","BAUZEMONT","54",41
"997","61008","61270","AUBE","61",25
"998","80643","80160","PROUZEL","80",22
"999","76257","76340","FALLENCOURT","76",23
"1000","89095","89800","CHEMILLY-SUR-SEREIN","89",26
"1001","49235","49730","PARNAY","49",52
"1002","53255","53270","SAINTE-SUZANNE","53",52
"1003","18206","18110","SAINT-ELOY-DE-GY","18",24
"1004","67367","67700","OTTERSWILLER","67",42
"1005","76723","76890","VASSONVILLE","76",23
"1006","78407","78125","MITTAINVILLE","78",11
"1007","21191","21910","CORCELLES-LES-CITEAUX","21",26
"1008","29269","29380","SAINT-THURIEN","29",53
"1009","39575","39230","LE VILLEY","39",43
"1010","28103","28220","CLOYES-SUR-LE-LOIR","28",24
"1011","40124","40310","HERRE","40",72
"1012","67528","67320","WEYER","67",42
"1013","60436","60120","MORY-MONTCRUX","60",22
